Date,Adj Close,Close,High,Low,Open,Volume
2014-12-08 00:00:00+00:00,1433.085693,2059.05542,2090.873047,2049.9646,2072.691406,127174846
2014-12-09 00:00:00+00:00,1420.431274,2040.873779,2063.60083,2036.328491,2054.51001,158860893
2014-12-10 00:00:00+00:00,1461.557129,2099.963623,2109.054443,2031.783081,2031.783081,139640261
2014-12-11 00:00:00+00:00,1455.230347,2090.873047,2104.509033,2063.60083,2063.60083,142874317
2014-12-12 00:00:00+00:00,1474.21167,2118.145264,2118.145264,2081.782227,2090.873047,111855432
2014-12-15 00:00:00+00:00,1448.903198,2081.782227,2109.054443,2072.691406,2081.782227,106262935
2014-12-16 00:00:00+00:00,1401.449829,2013.601563,2054.51001,1999.965454,2054.51001,263685554
2014-12-17 00:00:00+00:00,1429.921875,2054.51001,2072.691406,1999.965454,1999.965454,197011752
2014-12-18 00:00:00+00:00,1467.884277,2109.054443,2109.054443,2072.691406,2072.691406,140020318
2014-12-19 00:00:00+00:00,1458.393799,2095.418457,2131.78125,2095.418457,2109.054443,179722754
2014-12-22 00:00:00+00:00,1467.884277,2109.054443,2122.690674,2109.054443,2118.145264,77788943
2014-12-23 00:00:00+00:00,1480.538574,2127.236084,2131.78125,2113.599854,2122.690674,67485615
2014-12-24 00:00:00+00:00,1467.884277,2109.054443,2127.236084,2109.054443,2109.054443,44033760
2014-12-29 00:00:00+00:00,1474.21167,2118.145264,2122.690674,2099.963623,2099.963623,50579423
2014-12-30 00:00:00+00:00,1474.21167,2118.145264,2122.690674,2109.054443,2118.145264,83777447
2015-01-02 00:00:00+00:00,1474.21167,2118.145264,2131.78125,2095.418457,2095.418457,49671357
2015-01-05 00:00:00+00:00,1467.884277,2109.054443,2127.236084,2104.509033,2109.054443,54526841
2015-01-06 00:00:00+00:00,1458.393799,2095.418457,2113.599854,2090.873047,2099.963623,71601886
2015-01-07 00:00:00+00:00,1490.029175,2140.87207,2140.87207,2104.509033,2109.054443,160783727
2015-01-08 00:00:00+00:00,1515.337646,2177.235107,2177.235107,2145.41748,2145.41748,161332636
2015-01-09 00:00:00+00:00,1521.664673,2186.325928,2199.961914,2172.689697,2186.325928,147933855
2015-01-12 00:00:00+00:00,1486.865723,2136.32666,2172.689697,2131.78125,2145.41748,98847157
2015-01-13 00:00:00+00:00,1496.356445,2149.962891,2154.508301,2127.236084,2127.236084,86738698
